sample_id,total_loss,cover_loss,secret_loss,psnr_c,ssim_c,psnr_s,ssim_s,ber,text_acc
942,0.0023891018,0.0020040935,0.00038500834,26.98082,0.97916585,34.145298,0.98550826,0.3074747721354167,0.0
943,0.0008917624,0.00054529554,0.00034646684,32.63368,0.986136,34.603382,0.96584505,0.2941691080729167,0.0
944,0.0047351858,0.0035122924,0.0012228936,24.544092,0.9449327,29.126112,0.9127415,0.3372904459635417,0.0
945,0.003392948,0.0027428227,0.0006501253,25.618021,0.96454793,31.870028,0.9740334,0.319671630859375,0.0
946,0.002997936,0.0023094954,0.00068844063,26.364828,0.93717504,31.621334,0.96786326,0.3192138671875,0.0
947,0.0011120595,0.00082871714,0.00028334238,30.815935,0.85824805,35.476883,0.9551746,0.2835591634114583,0.0
948,0.0009283696,0.00059966027,0.00032870934,32.220947,0.99032354,34.831875,0.9741769,0.3050537109375,0.0
949,0.0008578877,0.00047275645,0.00038513125,33.253624,0.9955885,34.143913,0.9740668,0.2996114095052083,0.0
950,0.0027458277,0.0024918972,0.00025393046,26.034698,0.9856284,35.95285,0.7374931,0.20866902669270834,0.0
951,0.0023966911,0.0011847805,0.0012119105,29.26362,0.96332884,29.165293,0.92443496,0.3501993815104167,0.0
952,0.001397168,0.0009632363,0.0004339317,30.16267,0.95818377,33.625786,0.98155373,0.3008219401041667,0.0
953,0.004586073,0.0038415599,0.00074451324,24.154922,0.89467454,31.281273,0.95017034,0.3027445475260417,0.0
954,0.012899644,0.012603135,0.0002965085,18.995214,0.920623,35.27963,0.73953515,0.20311482747395834,0.0
955,0.002237074,0.0012976495,0.0009394246,28.868423,0.9668241,30.27138,0.9473222,0.3179931640625,0.0
956,0.0009099334,0.00057941675,0.00033051666,32.370087,0.9835227,34.808064,0.9871387,0.3039754231770833,0.0
957,0.002846495,0.0022167482,0.00062974676,26.542835,0.9428665,32.00834,0.86343676,0.2983601888020833,0.0
958,0.0011874347,0.00081869704,0.00036873756,30.868767,0.9843352,34.332825,0.968199,0.3107198079427083,0.0
959,0.006985684,0.006305081,0.0006806031,22.003094,0.861499,31.671059,0.9294727,0.2770894368489583,0.0
960,0.0026921956,0.0021279848,0.0005642108,26.720314,0.97952443,32.485584,0.9711516,0.3211263020833333,0.0
961,0.0012204947,0.00076458504,0.00045590967,31.16574,0.990681,33.41121,0.959152,0.30084228515625,0.0
962,0.0007058314,0.0005086193,0.00019721211,32.93607,0.9951868,37.050663,0.9645848,0.2764180501302083,0.0
963,0.002587238,0.0021570977,0.00043014044,26.6613,0.97644657,33.6639,0.96558994,0.3029073079427083,0.0
964,0.001716548,0.0011865019,0.00053004606,29.257315,0.9629659,32.756863,0.98757464,0.3127848307291667,0.0
965,0.0017133983,0.0010082076,0.0007051907,29.9645,0.95464784,31.516933,0.9528336,0.3166097005208333,0.0
966,0.0018633062,0.0013359571,0.0005273491,28.742073,0.84591156,32.77902,0.9742821,0.299407958984375,0.0
967,0.0019668455,0.0011548682,0.0008119773,29.374676,0.9711776,30.90456,0.98019916,0.3156636555989583,0.0
968,0.0022497477,0.0017429915,0.0005067562,27.587046,0.9790778,32.952007,0.97128063,0.3293660481770833,0.0
969,0.0014953564,0.00052036915,0.0009749873,32.836884,0.96127933,30.11001,0.9752071,0.3432820638020833,0.0
970,0.0014220255,0.0007365358,0.0006854896,31.328058,0.97853327,31.639992,0.9874782,0.32305908203125,0.0
971,0.008418252,0.007666255,0.000751997,21.154165,0.8739703,31.237839,0.98757887,0.3082784016927083,0.0
972,0.0013611196,0.00071783457,0.00064328505,31.439756,0.97990865,31.915964,0.95297813,0.32763671875,0.0
973,0.008071414,0.0077461167,0.00032529703,21.10916,0.9455094,34.877197,0.9535338,0.2630615234375,0.0
974,0.0018952586,0.00070792355,0.001187335,31.500137,0.95809096,29.254265,0.97817355,0.342193603515625,0.0
975,0.00072922517,0.0004582823,0.00027094287,33.388668,0.9793609,35.671223,0.9765001,0.270965576171875,0.0
976,0.0023010338,0.0018544697,0.00044656426,27.3178,0.97014636,33.50116,0.9910112,0.3105265299479167,0.0
977,0.0024000055,0.001974299,0.00042570644,27.04587,0.9487937,33.708897,0.9824166,0.2998250325520833,0.0
978,0.0012987244,0.0009510564,0.000347668,30.217936,0.9588597,34.588352,0.97721434,0.2723388671875,0.0
979,0.00094128476,0.00060680526,0.0003344795,32.169506,0.96535873,34.756306,0.9807051,0.2949320475260417,0.0
980,0.003505963,0.0020580534,0.0014479095,26.865433,0.85081965,28.392584,0.96405834,0.3357340494791667,0.0
981,0.0017393011,0.00095494284,0.0007843583,30.200226,0.8809397,31.054853,0.9816075,0.3194173177083333,0.0
982,0.0012120686,0.00066482165,0.000547247,31.772947,0.99526983,32.618164,0.9725168,0.3043111165364583,0.0
983,0.0017574595,0.0013700814,0.00038737804,28.632534,0.9730428,34.11865,0.9770475,0.295623779296875,0.0
984,0.0012409223,0.0005046041,0.0007363182,32.970493,0.98593587,31.329344,0.97640103,0.3311767578125,0.0
985,0.0012960351,0.0005799667,0.00071606843,32.365967,0.9868533,31.450455,0.9229741,0.3054300944010417,0.0
986,0.0011014116,0.0004902422,0.0006111695,33.09589,0.95695037,32.138382,0.9563281,0.3192138671875,0.0
987,0.0014618027,0.0007782564,0.0006835463,31.088772,0.9775276,31.652319,0.9900591,0.3280029296875,0.0
988,0.0008161426,0.0005492114,0.0002669312,32.602604,0.98395777,35.736004,0.98715335,0.288055419921875,0.0
989,0.012111095,0.011248871,0.0008622242,19.48891,0.9138732,30.643797,0.9512549,0.315277099609375,0.0
990,0.0023283863,0.0017280448,0.00060034153,27.62445,0.97323066,32.216015,0.9132736,0.2956034342447917,0.0
991,0.0013677797,0.0005892996,0.0007784801,32.29664,0.9397574,31.087524,0.9860284,0.3253072102864583,0.0
992,0.0030384546,0.0023999934,0.00063846115,26.197899,0.9333448,31.948654,0.93612814,0.2888285319010417,0.0
993,0.00092866557,0.0006595341,0.00026913144,31.807627,0.9649069,35.700356,0.98639894,0.2805887858072917,0.0
994,0.0031158172,0.0021847186,0.0009310986,26.606045,0.97014904,30.310043,0.9852798,0.3277587890625,0.0
995,0.004014673,0.0036080042,0.00040666893,24.427328,0.95363015,33.90759,0.9796527,0.2985026041666667,0.0
996,0.04722168,0.045849014,0.0013726661,13.386699,0.7296627,28.62435,0.9893653,0.3341166178385417,0.0
997,0.0037128911,0.0026772597,0.0010356314,25.723095,0.9565599,29.847946,0.91785663,0.278350830078125,0.0
998,0.00087566726,0.00049742596,0.0003782413,33.032715,0.9796357,34.22231,0.9760341,0.32086181640625,0.0
999,0.0013726164,0.000608712,0.00076390436,32.15588,0.9740079,31.169607,0.973295,0.3212687174479167,0.0
